consolidated_longitude,consolidated_latitude,nbre_pdc,puissance_nominale
5.825,44.316,2,22.0
5.826,44.314,2,22.0
5.827,44.314,4,50.0
5.827,44.535,6,50.0
5.828,43.109,2,22.0
5.828,46.381,5,22.08
5.829,47.187,8,60.0
5.83,43.12,2,12.0
5.83,45.144,2,22.0
5.83,48.11,2,25.0
5.83,48.3,2,25.0
5.831,48.21,2,22.0
5.833,45.137,2,22.0
5.834,46.02,1,22.0
5.834,49.328,2,22.0
5.837,43.092,2,22.0
5.837,45.847,2,22.0
5.84,43.14,2,12.0
5.84,43.864,5,22.08
5.841,43.864,4,7.36
5.842,43.094,2,22.0
5.842,43.877,2,22.0
5.845,48.199,2,22.08
5.847,43.137,2,22.0
5.848,43.117,2,22.0
5.848,43.843,1,50.0
5.851,43.089,2,22.0
5.851,43.393,2,22.0
5.851,43.843,2,50.0
5.853,45.416,2,22.0
5.855,43.108,6,24.0
5.856,45.029,2,22.0
5.857,44.231,2,22.0
5.858,44.266,2,22.0
5.858,45.649,2,22.0
5.859,43.452,2,22.0
5.859,47.549,2,22.0
5.86,45.656,2,22.0
5.86,46.22,1,12.0
5.861,44.864,4,50.0
5.861,45.218,4,24.0
5.861,45.244,8,300.0
5.861,48.681,4,22.0
5.862,43.289,2,22.0
5.862,43.291,2,22.0
5.862,48.68,4,22.0
5.862,48.682,2,22.0
5.863,48.267,12,175.0
5.864,43.455,2,22.0
5.864,46.061,2,22.0
5.868,45.27,2,22.0
5.868,45.644,2,22.0
5.869,45.645,2,22.0
5.87,46.619,1,7.0
5.87,47.44,2,7.4
5.871,45.647,2,22.0
5.871,48.651,2,50.0
5.873,45.641,4,22.0
5.875,45.111,2,22.0
5.875,45.597,2,22.0
5.875,45.64,2,22.0
5.876,45.621,1,22.0
5.876,45.638,6,22.0
5.88,43.122,2,22.0
5.88,49.097,2,22.0
5.882,43.103,2,22.0
5.882,45.283,2,22.0
5.882,47.104,2,22.0
5.882,48.188,4,22.0
5.883,49.157,2,22.0
5.884,43.102,2,22.0
5.884,45.274,2,60.0
5.886,43.757,6,50.0
5.886,45.618,5,22.08
5.887,43.129,2,22.0
5.887,45.311,2,22.0
5.887,45.593,2,22.0
5.887,45.607,5,22.08
5.887,47.712,2,22.0
5.887,48.675,2,18.0
5.889,43.129,2,22.0
5.889,43.933,6,45.0
5.889,45.238,2,22.0
5.889,50.507,1,11.0
5.891,43.927,2,22.0
5.891,49.367,2,50.0
5.892,44.689,2,22.0
5.892,49.154,4,22.0
5.893,45.593,2,22.0
5.893,48.671,2,18.0
5.894,43.081,2,22.0
5.895,43.144,2,22.0
5.895,49.369,2,22.0
5.896,44.295,2,22.0
5.897,43.125,7,22.08
5.897,49.446,2,22.0
5.898,45.56,2,22.0
5.898,48.528,2,22.0
5.899,43.079,2,22.0
5.899,45.592,5,150.0
5.9,45.594,5,200.0
5.9,49.311,2,22.0
5.901,45.583,2,22.0
5.901,47.235,6,22.08
5.902,43.127,2,22.0
5.902,45.091,2,22.0
5.902,47.158,2,22.0
5.902,47.174,2,22.0
5.902,49.416,2,22.0
5.903,49.37,4,22.0
5.904,47.827,2,18.0
5.905,45.578,2,22.0
5.906,49.367,2,22.0
5.907,43.071,2,22.0
5.908,44.901,2,22.0
5.908,48.545,2,50.0
5.908,48.661,1,50.0
5.908,49.473,2,22.0
5.91,43.129,2,22.0
5.91,43.9,3,12.0
5.91,48.7,4,22.0
5.911,43.142,2,22.0
5.912,44.234,8,60.0
5.912,45.562,2,22.0
5.913,45.645,2,22.0
5.915,43.13,2,22.0
5.917,45.589,2,22.0
5.917,46.531,1,22.0
5.918,43.412,2,22.0
5.918,43.917,2,22.0
5.919,46.538,1,22.0
5.92,43.13,2,22.0
5.92,46.748,2,22.0
5.922,45.717,2,22.0
5.922,46.748,2,22.0
5.923,45.718,2,22.0
5.924,43.13,2,22.0
5.924,45.589,2,22.0
5.926,43.124,2,22.0
5.926,43.125,2,22.0
5.926,43.177,2,22.0
5.926,45.564,2,22.0
5.926,45.672,8,175.0
5.926,49.463,2,22.0
5.927,43.075,2,22.0
5.927,43.127,2,22.0
5.927,49.459,2,22.0
5.928,43.164,2,22.0
5.929,44.676,2,22.0
5.93,47.24,1,22.0
5.93,49.472,2,22.0
5.931,49.324,2,22.0
5.931,49.429,2,22.0
5.932,43.112,2,22.0
5.932,43.131,4,22.0
5.932,45.253,2,22.0
5.934,43.953,2,22.0
5.934,48.702,2,11.0
5.936,43.115,2,22.0
5.936,43.127,2,22.0
5.936,43.636,2,22.0
5.937,45.566,2,22.0
5.939,43.126,2,22.0
5.939,47.216,4,22.08
5.939,49.249,2,22.0
5.94,47.215,7,22.08
5.94,48.2,2,25.0
5.941,43.119,2,22.0
5.941,45.866,2,22.0
5.942,49.418,2,22.0
5.943,43.108,2,22.0
5.944,45.561,2,22.0
5.944,46.016,6,50.0
5.944,49.24,12,60.0
5.945,44.199,2,22.0
5.946,43.108,2,22.0
5.946,44.191,4,50.0
5.946,47.213,2,22.0
5.946,48.202,1,22.0
5.947,45.786,2,22.0
5.948,44.817,2,22.0
5.948,45.861,2,22.0
5.948,45.863,4,24.0
5.949,45.572,10,22.0
5.95,47.214,14,75.0
5.952,43.107,2,22.0
5.952,45.573,2,22.0
5.953,43.123,2,22.0
5.953,47.217,5,22.08
5.954,47.216,8,50.0
5.956,45.579,2,22.0
5.957,44.043,4,50.0
5.96,43.598,2,22.0
5.96,45.531,2,22.0
5.96,45.572,2,22.0
5.962,49.48,2,22.0
5.963,46.097,12,175.0
5.964,47.227,2,18.0
5.965,45.271,2,22.0
5.965,47.213,2,22.0
5.966,45.572,2,22.0
5.967,45.564,4,24.0
5.967,45.565,13,22.08
5.968,46.109,2,22.0
5.969,45.566,1,22.0
5.97,48.03,2,25.0
5.97,49.171,18,22.0
5.971,45.547,2,22.0
5.972,43.129,2,22.0
5.972,45.546,2,22.0
5.973,45.527,19,150.0
5.974,45.569,2,22.0
5.974,46.375,4,25.0
5.974,47.277,1,22.0
5.975,43.129,2,22.0
5.975,45.577,2,22.0
5.976,43.835,2,22.08
5.976,44.03,2,22.0
5.976,45.527,19,150.0
5.977,43.338,2,22.0
5.977,44.859,2,22.0
5.977,45.342,6,50.0
5.977,45.572,2,22.0
5.978,43.128,10,50.0
5.979,43.129,8,60.0
5.98,46.046,2,22.0
5.981,43.14,2,22.0
5.983,43.129,2,22.0
5.983,45.549,2,22.0
5.984,43.138,2,22.0
5.986,43.836,2,22.0
5.987,47.237,4,22.08
5.987,47.28,20,50.0
5.987,49.191,6,22.0
5.988,43.128,2,22.0
5.989,45.539,2,22.0
5.99,43.135,8,25.0
5.99,45.372,2,22.0
5.992,43.422,1,50.0
5.993,44.074,2,22.0
5.993,45.3,2,22.0
5.993,47.243,4,50.0
5.994,43.132,2,22.0
5.994,47.243,1,22.0
5.995,47.243,6,22.08
5.999,43.137,5,22.08
5.999,45.642,2,22.0
6.0,43.138,8,60.0
6.0,43.247,2,22.0
6.0,45.499,2,22.0
6.001,43.134,2,22.0
6.006,43.197,2,22.0
6.006,45.815,4,50.0
6.007,49.191,2,22.0
6.008,49.23,2,22.0
6.01,43.12,2,22.0
6.01,44.095,2,22.0
6.01,44.536,2,22.0
6.011,43.122,2,22.0
6.012,43.312,2,22.0
6.013,44.111,2,22.0
6.014,43.309,2,22.0
6.016,43.143,36,50.0
6.017,43.125,2,22.0
6.017,44.105,1,22.08
6.018,43.108,2,22.0
6.018,44.105,1,22.08
6.018,49.441,2,22.0
6.019,43.085,2,22.0
6.019,44.775,4,50.0
6.02,45.432,2,22.0
6.02,47.234,4,22.0
6.021,46.521,4,25.0
6.021,47.235,2,22.0
6.021,48.982,2,22.0
6.022,43.108,2,22.0
6.023,47.247,4,22.0
6.024,43.106,2,22.0
6.025,43.093,2,22.0
6.025,43.137,4,50.0
6.025,47.235,2,22.0
6.027,43.136,8,50.0
6.027,43.139,42,200.0
6.027,44.443,4,50.0
6.028,43.208,2,22.0
6.028,44.342,2,22.0
6.028,44.781,2,22.0
6.028,46.254,2,22.0
6.029,43.107,2,22.0
6.029,43.136,12,22.0
6.029,46.264,4,22.0
6.03,43.553,2,22.0
6.031,45.053,2,22.0
6.031,47.239,2,22.0
6.032,43.141,2,22.0
6.033,45.481,2,22.0
6.033,45.971,2,22.0
6.034,44.455,4,50.0
6.034,45.056,4,50.0
6.035,43.146,8,100.0
6.035,44.459,2,22.0
6.036,43.14,2,22.08
6.036,49.01,2,22.0
6.037,43.142,4,50.0
6.037,45.127,2,22.0
6.037,46.116,2,22.0
6.039,43.147,2,22.0
6.039,43.394,2,22.0
6.039,43.698,2,22.0
6.039,45.961,2,22.0
6.04,43.148,2,22.0
6.04,43.191,4,22.0
6.04,48.09,2,25.0
6.04,48.909,4,25.0
6.04,48.912,2,22.0
6.041,43.149,2,22.0
6.042,47.684,2,22.0
6.044,43.33,2,22.0
6.046,43.163,2,22.0
6.047,44.511,6,22.0
6.049,43.4,4,50.0
6.049,45.376,2,22.0
6.049,48.892,2,22.0
6.05,44.047,3,12.0
6.05,44.05,3,12.0
6.051,45.496,2,22.0
6.051,45.501,2,22.0
6.051,49.026,2,22.0
6.052,44.54,5,7.36
6.052,48.884,2,22.0
6.052,48.9,8,22.0
6.053,46.455,4,24.0
6.054,45.787,2,22.0
6.054,48.909,4,22.0
6.054,49.18,2,70.0
6.055,44.46,2,22.0
6.056,44.463,2,22.0
6.056,45.504,4,7.0
6.056,48.904,2,22.0
6.057,48.915,2,22.0
6.057,48.916,2,22.0
6.058,49.047,2,22.0
6.059,43.407,2,22.0
6.059,49.035,2,22.0
6.059,49.056,2,22.0
6.062,43.407,2,22.0
6.062,46.327,1,22.0
6.062,46.483,4,25.0
6.062,47.264,2,22.0
6.063,43.404,2,22.0
6.063,48.902,2,22.0
6.063,48.916,2,25.0
6.064,43.404,2,22.0
6.064,45.091,4,24.0
6.064,45.922,2,22.0
6.066,43.151,8,22.0
6.066,43.408,2,22.0
6.066,45.093,7,22.0
6.067,43.421,2,22.0
6.067,49.329,4,22.0
6.068,45.091,2,22.0
6.069,44.55,2,24.0
6.069,45.087,4,24.0
6.069,48.843,2,22.0
6.07,43.096,2,22.0
6.07,43.121,2,22.0
6.07,46.301,4,22.08
6.07,47.039,2,22.0
6.071,43.148,2,22.0
6.071,45.095,2,22.0
6.071,48.897,2,22.0
6.072,43.439,2,22.0
6.072,45.877,8,175.0
6.073,43.131,2,22.0
6.073,43.151,2,22.0
6.073,43.152,2,22.0
6.073,44.675,4,50.0
6.074,43.093,2,22.0
6.074,43.124,2,22.0
6.074,43.237,2,22.0
6.074,43.408,2,22.0
6.074,45.508,4,22.0
6.074,46.143,4,24.0
6.075,43.147,2,22.0
6.075,43.148,2,22.0
6.075,43.238,2,22.0
6.076,43.734,1,11.04
6.076,44.683,2,22.0
6.076,45.393,2,22.0
6.076,45.891,1,22.0
6.077,43.088,2,22.0
6.077,43.095,2,22.0
6.077,44.682,2,22.0
6.077,45.157,2,22.0
6.078,43.121,2,22.0
6.078,43.148,2,22.0
6.078,43.405,3,22.08
6.078,46.138,20,250.0
6.079,47.426,2,22.0
6.08,45.895,2,22.0
6.08,46.141,2,22.0
6.081,43.485,2,22.0
6.081,45.934,3,22.0
6.081,45.938,6,22.0
6.081,46.145,2,22.0
6.082,43.243,6,60.0
6.082,43.336,2,22.0
6.082,44.561,9,60.0
6.083,45.863,2,22.0
6.083,45.931,1,22.0
6.084,43.088,2,22.0
6.084,45.918,4,24.0
6.084,45.935,1,22.0
6.084,47.746,2,18.0
6.085,45.935,1,22.0
6.087,45.924,11,22.08
6.087,46.284,5,22.08
6.088,49.252,4,22.0
6.089,46.13,8,22.0
6.09,43.303,2,22.0
6.09,43.822,1,22.0
6.09,45.921,4,24.0
6.09,49.071,2,22.0
6.091,45.893,3,22.0
6.091,45.914,2,22.0
6.091,45.921,2,22.0
6.091,45.938,2,22.0
6.092,43.817,2,22.0
6.092,45.892,1,22.0
6.092,45.893,4,22.0
6.092,45.906,2,22.0
6.092,48.618,2,22.0
6.093,48.488,2,18.0
6.093,49.251,2,22.0
6.094,47.832,2,18.0
6.096,45.53,2,7.0
6.096,47.923,2,22.0
6.097,45.886,2,22.0
6.098,48.335,2,22.0
6.099,45.904,2,22.0
6.1,44.566,1,22.0
6.1,45.885,5,22.08
6.1,47.27,2,22.0
6.1,48.614,2,22.0
6.101,44.569,6,22.0
6.101,45.885,4,24.0
6.101,46.095,2,22.0
6.102,45.888,2,22.0
6.102,49.08,28,250.0
6.103,47.271,2,11.0
6.103,49.077,2,22.0
6.104,45.908,2,22.0
6.104,47.765,2,22.0
6.105,45.888,3,22.08
6.105,45.918,2,3.7
6.105,45.94,2,22.0
6.105,46.12,2,22.0
6.105,49.362,4,22.0
6.106,45.715,2,22.0
6.106,46.032,2,22.0
6.107,45.907,2,22.0
6.108,44.573,6,22.08
6.108,46.256,2,22.0
6.109,44.574,12,50.0
6.11,43.125,2,22.0
6.11,49.362,14,22.0
6.111,45.897,4,50.0
6.111,49.085,2,22.0
6.111,49.357,2,22.0
6.112,49.073,18,50.0
6.113,43.12,2,22.0
6.114,48.938,2,50.0
6.114,49.114,2,22.0
6.115,45.9,2,22.0
6.115,49.115,2,22.0
6.116,44.987,4,24.0
6.117,45.918,8,22.0
6.117,46.955,2,22.0
6.117,49.114,2,22.0
6.118,45.458,2,22.0
6.118,45.899,2,22.0
6.118,45.901,2,22.0
6.118,46.261,2,22.0
6.12,45.916,2,22.0
6.121,43.473,2,22.0
6.121,49.142,2,22.0
6.122,45.899,2,22.0
6.122,45.908,6,50.0
6.122,47.326,1,50.0
6.122,49.109,2,22.0
6.123,45.896,2,22.0
6.123,49.142,1,7.0
6.124,45.936,2,22.0
6.125,43.341,2,22.0
6.125,45.01,2,22.0
6.125,45.013,2,22.0
6.125,49.272,4,25.0
6.126,43.109,2,22.0
6.126,43.12,2,22.0
6.127,43.863,2,22.0
6.127,49.271,2,22.0
6.128,43.119,4,7.0
6.128,48.659,2,22.0
6.128,48.691,28,250.0
6.129,45.912,2,22.0
6.129,47.629,2,22.0
6.129,48.314,2,22.0
6.129,48.694,2,25.0
6.13,43.106,2,22.0
6.13,45.903,2,22.0
6.13,47.321,1,22.0
6.131,43.039,2,22.0
6.131,43.119,15,7.0
6.131,45.897,4,50.0
6.131,45.905,4,24.0
6.131,48.656,5,22.0
6.131,48.659,10,22.0
6.131,48.691,12,50.0
6.132,43.121,4,7.0
6.133,45.904,2,22.0
6.133,48.302,2,18.0
6.133,48.772,2,22.0
6.134,43.117,2,22.0
6.134,48.699,2,22.0
6.134,49.344,2,22.0
6.135,45.687,2,22.0
6.135,49.354,5,22.08
6.135,49.359,1,22.0
6.136,44.033,2,22.0
6.136,45.892,2,22.0
6.137,45.908,2,22.0
6.137,49.159,2,22.0
6.138,43.112,2,22.0
6.138,43.288,2,22.0
6.138,46.142,2,22.0
6.138,47.601,2,22.0
6.138,48.657,5,22.0
6.139,43.287,2,22.0
6.139,45.945,2,22.0
6.139,48.705,6,22.0
6.139,49.248,4,22.0
6.14,45.865,2,22.0
6.14,45.94,2,22.0
6.14,47.63,2,22.0
6.141,43.118,2,22.0
6.142,45.877,16,60.0
6.142,45.92,2,22.0
6.142,48.698,2,22.0
6.143,43.228,2,22.0
6.143,47.641,2,22.0
6.145,43.226,2,22.0
6.145,47.646,2,22.0
6.146,47.107,2,22.0
6.146,48.649,2,22.0
6.146,48.78,2,50.0
6.146,49.35,8,50.0
6.147,43.044,5,22.0
6.147,45.905,2,22.0
6.147,49.083,12,60.0
6.147,49.276,2,22.0
6.148,43.123,1,22.0
6.148,47.107,2,22.0
6.148,49.35,6,200.0
6.149,43.048,2,22.0
6.149,44.15,2,22.0
6.149,47.618,2,22.0
6.15,43.065,2,22.0
6.15,43.525,2,22.0
6.15,47.642,4,90.0
6.15,49.151,4,22.0
6.151,43.083,2,22.0
6.152,43.759,2,22.0
6.153,47.622,2,22.0
6.153,48.648,2,22.0
6.154,49.146,2,22.0
6.156,45.945,4,50.0
6.156,49.256,8,60.0
6.157,45.558,2,22.0
6.158,46.858,2,18.0
6.159,49.15,2,22.0
6.159,49.153,4,22.08
6.159,49.339,4,50.0
6.16,46.14,2,22.0
6.16,47.621,2,22.0
6.161,43.031,5,22.0
6.161,47.622,2,22.0
6.162,45.804,2,22.0
6.162,45.832,2,22.0
6.162,48.622,2,22.0
6.163,45.926,2,22.0
6.164,45.978,2,22.0
6.165,49.13,13,200.0
6.166,49.233,2,22.0
6.167,45.931,2,22.08
6.167,45.999,4,300.0
6.167,46.0,4,300.0
6.167,48.735,2,22.0
6.167,49.107,8,22.0
6.167,49.142,4,50.0
6.167,49.148,2,22.0
6.167,49.237,2,22.0
6.167,49.239,2,22.0
6.168,49.253,8,25.0
6.169,44.643,2,22.0
6.169,45.933,2,22.0
6.169,46.009,2,22.0
6.169,49.238,2,22.0
6.17,49.108,8,22.0
6.17,49.237,2,22.0
6.171,49.111,8,22.0
6.171,49.13,2,7.0
6.171,49.215,12,22.0
6.173,48.263,2,22.0
6.173,48.69,2,22.0
6.173,49.124,8,22.0
6.173,49.151,4,22.0
6.174,48.686,2,22.0
6.174,49.111,8,22.0
6.174,49.12,2,22.0
6.175,45.881,2,22.0
6.175,48.69,4,22.0
6.175,49.122,2,36.0
6.175,49.26,14,200.0
6.176,43.106,2,22.0
6.177,43.732,2,22.0
6.177,48.654,4,22.0
6.177,48.688,2,22.0
6.177,49.11,2,36.0
6.177,49.113,8,22.0
6.177,49.121,2,36.0
6.177,49.22,8,22.08
6.178,44.07,4,60.0
6.178,45.83,4,22.0
6.178,48.694,11,7.4
6.178,49.107,8,22.0
6.178,49.113,12,7.0
6.179,48.667,2,22.0
6.179,49.114,2,22.0
6.179,49.117,8,22.0
6.179,49.118,20,7.4
6.179,49.24,2,22.08
6.18,44.07,8,60.0
6.18,48.467,2,18.0
6.18,48.646,2,22.0
6.18,48.688,46,7.4
6.181,47.621,2,22.0
6.182,43.476,2,22.0
6.182,48.689,30,7.4
6.183,48.962,4,22.0
6.183,49.106,18,7.0
6.184,48.695,3,22.0
6.184,49.114,2,3.4
6.185,43.3,2,22.0
6.185,44.076,10,50.0
6.185,48.647,8,7.0
6.185,48.692,2,22.0
6.185,49.114,4,22.0
6.187,48.67,2,22.0
6.188,48.643,4,22.0
6.189,48.685,2,22.0
6.19,48.638,4,22.0
6.191,45.951,2,22.0
6.191,49.299,2,22.0
6.194,44.817,2,22.0
6.194,48.564,4,24.0
6.194,48.65,2,22.0
6.195,46.714,2,22.0
6.196,48.695,2,22.0
6.197,43.996,2,22.0
6.198,44.565,2,22.0
6.198,45.862,2,22.0
6.2,48.693,2,22.0
6.201,43.116,2,22.0
6.201,48.685,6,22.0
6.202,45.827,2,22.0
6.205,44.623,2,22.0
6.208,48.669,6,60.0
6.209,43.773,2,22.0
6.21,45.84,1,12.0
6.21,46.191,2,22.0
6.21,48.695,2,22.0
6.211,45.839,12,100.0
6.212,46.189,2,22.0
6.213,45.791,2,22.0
6.216,45.839,2,22.0
6.217,46.186,2,24.0
6.22,43.617,2,22.0
6.22,43.627,4,24.0
6.221,45.776,2,22.0
6.221,45.906,2,22.0
6.221,49.12,2,50.0
6.222,43.428,2,22.0
6.222,43.844,2,22.0
6.222,49.245,2,22.0
6.224,49.246,2,22.0
6.224,49.247,2,22.0
6.225,43.626,2,22.0
6.225,48.702,2,22.0
6.227,48.889,2,22.0
6.228,46.163,2,22.0
6.229,43.301,2,22.0
6.229,44.465,2,22.0
6.229,46.18,4,50.0
6.229,48.659,2,22.0
6.229,48.888,2,22.0
6.231,44.093,2,22.0
6.232,44.668,2,22.0
6.232,46.181,4,22.0
6.232,49.091,4,22.0
6.233,43.563,4,22.0
6.234,46.192,2,22.0
6.234,49.105,8,50.0
6.236,43.135,2,22.0
6.236,48.651,2,22.0
6.236,49.094,8,22.0
6.237,43.14,2,22.0
6.238,43.139,2,22.0
6.239,44.091,2,22.0
6.239,44.095,2,22.0
6.24,48.709,2,22.0
6.241,43.515,2,22.0
6.242,46.187,2,22.0
6.242,48.711,2,25.0
6.243,43.775,2,22.0
6.243,46.198,2,22.0
6.243,49.386,2,22.0
6.244,48.699,4,22.0
6.245,48.704,6,22.0
6.25,43.56,1,7.0
6.25,46.196,2,22.0
6.25,46.201,2,22.0
6.251,45.999,2,22.0
6.251,48.702,2,22.0
6.252,48.707,2,22.0
6.253,48.708,2,22.0
6.255,45.555,2,22.0
6.257,46.194,5,22.08
6.258,46.269,2,22.0
6.258,47.466,2,22.0
6.261,46.201,1,22.0
6.263,43.378,2,22.0
6.263,45.634,2,22.0
6.264,46.117,2,22.0
6.264,46.199,4,50.0
6.265,46.201,5,22.08
6.265,46.202,4,50.0
6.266,46.201,4,50.0
6.267,46.201,28,200.0
6.268,46.325,2,22.0
6.269,46.135,2,22.0
6.27,45.756,4,50.0
6.27,46.138,2,22.0
6.27,46.2,8,22.0
6.271,44.547,4,50.0
6.272,46.184,2,22.0
6.273,47.885,2,18.0
6.276,46.202,2,22.0
6.276,49.15,2,22.0
6.277,43.122,4,11.0
6.277,43.525,2,22.0
6.277,43.526,2,7.36
6.277,48.619,8,22.0
6.278,43.525,2,7.36
6.278,44.543,2,22.0
6.278,44.547,2,22.0
6.278,45.753,2,22.0
6.28,47.696,2,18.0
6.287,47.048,2,22.0
6.289,43.319,2,22.0
6.29,43.122,2,11.0
6.291,46.185,2,22.0
6.293,45.748,2,22.0
6.294,43.324,2,22.0
6.294,44.457,2,22.0
6.3,44.46,2,12.0
6.3,49.099,2,22.0
6.301,45.044,4,50.0
6.302,46.133,2,3.7
6.303,43.237,2,22.0
6.303,46.076,1,11.0
6.303,46.307,2,22.0
6.303,46.814,2,22.0
6.303,48.361,1,22.0
6.304,43.451,2,22.0
6.304,46.068,2,22.0
6.305,46.072,2,22.0
6.305,48.162,1,22.0
6.305,49.134,2,22.0
6.307,44.161,2,22.0
6.308,46.07,2,22.0
6.308,48.175,1,22.0
6.309,43.239,2,22.0
6.312,44.371,2,22.0
6.312,46.066,2,22.0
6.313,46.226,4,50.0
6.315,46.074,2,22.0
6.315,48.635,2,22.0
6.317,43.393,2,22.0
6.318,46.191,2,22.0
6.319,47.016,2,22.0
6.32,46.168,2,22.0
6.322,46.913,2,22.0
6.323,45.883,8,50.0
6.323,48.468,2,22.0
6.325,46.368,2,22.0
6.326,44.684,2,22.0
6.327,44.695,2,22.0
6.327,45.882,8,50.0
6.328,46.298,2,22.0
6.33,44.4,2,12.0
6.331,46.901,4,22.08
6.332,46.906,1,22.0
6.335,46.855,2,18.0
6.335,47.147,6,50.0
6.336,46.901,12,24.0
6.339,43.144,2,22.0
6.34,47.095,2,22.0
6.342,46.923,2,18.0
6.343,43.391,2,22.0
6.343,43.78,2,22.0
6.343,48.624,2,22.0
6.345,43.151,2,22.0
6.346,46.902,2,18.0
6.349,47.352,3,25.0
6.35,48.606,2,22.0
6.351,44.413,2,22.0
6.351,46.901,18,50.0
6.352,48.167,1,22.0
6.353,46.163,2,22.0
6.353,49.086,2,22.0
6.354,43.497,8,22.0
6.354,49.086,2,22.0
6.358,43.314,2,22.0
6.358,44.352,2,22.0
6.358,46.346,2,22.0
6.358,49.12,4,22.0
6.359,43.136,4,22.0
6.361,43.491,2,22.0
6.361,47.346,2,11.0
6.362,43.124,2,22.0
6.362,44.576,2,22.0
6.363,47.81,6,50.0
6.367,43.125,6,22.0
6.368,48.19,1,22.0
6.37,43.138,2,22.0
6.37,43.954,2,22.0
6.37,45.661,4,24.0
6.37,45.86,2,22.0
6.37,46.267,4,24.0
6.371,46.265,2,22.0
6.374,47.819,2,18.0
6.375,46.058,2,22.0
6.375,46.332,2,22.0
6.377,46.073,2,22.0
6.38,46.75,2,22.0
6.38,47.813,4,22.0
6.38,48.31,2,25.0
6.381,46.073,4,22.0
6.383,43.606,2,22.0
6.384,46.945,2,22.0
6.387,48.557,2,22.0
6.388,45.677,2,22.0
6.389,45.662,4,22.08
6.391,45.674,2,22.0
6.391,45.676,2,22.0
6.391,45.678,2,22.0
6.393,45.663,3,22.08
6.393,45.664,4,22.08
6.396,45.255,4,50.0
6.396,46.001,2,22.0
6.396,47.182,2,18.0
6.396,49.013,2,22.0
6.397,47.23,1,22.0
6.397,48.273,2,22.0
6.398,48.047,1,22.0
6.399,48.256,1,22.0
6.4,43.79,2,12.0
6.4,44.525,2,22.0
6.4,48.04,2,25.0
6.403,46.084,2,22.0
6.404,44.528,2,22.0
6.404,46.142,2,22.0
6.406,45.036,2,22.0
6.406,46.077,4,24.0
6.406,46.208,2,22.0
6.409,45.663,4,50.0
6.409,48.555,2,22.0
6.413,45.924,2,11.0
6.417,46.078,2,22.0
6.422,48.208,26,7.0
6.425,45.906,2,22.0
6.426,43.152,2,22.0
6.427,43.454,2,22.0
6.428,45.942,2,22.0
6.428,46.355,2,22.0
6.429,48.253,1,22.0
6.43,47.549,2,18.0
6.43,48.191,1,22.0
6.432,45.906,4,24.0
6.433,48.18,1,22.0
6.433,48.181,1,22.0
6.434,46.352,4,22.08
6.434,48.205,1,22.0
6.434,48.229,1,22.0
6.435,44.428,2,22.0
6.435,48.172,1,22.0
6.436,46.351,6,22.0
6.436,48.219,4,25.0
6.437,48.216,4,24.0
6.437,48.219,4,50.0
6.438,48.216,4,50.0
6.439,43.529,1,22.0
6.439,46.349,1,22.0
6.44,46.35,5,50.0
6.44,48.198,2,22.0
6.44,48.21,4,12.0
6.44,48.6,3,22.0
6.441,48.17,1,22.0
6.442,43.76,2,22.0
6.442,46.35,10,24.0
6.443,45.462,2,22.08
6.445,43.546,8,60.0
6.448,43.532,4,22.08
6.449,48.53,2,22.0
6.45,43.532,2,22.0
6.45,43.598,2,22.0
6.45,48.16,2,25.0
6.45,48.17,2,25.0
6.45,48.18,2,25.0
6.452,48.5,2,22.0
6.457,46.138,2,22.0
6.46,48.193,1,22.0
6.46,48.199,1,22.0
6.461,43.536,4,22.0
6.461,48.193,1,22.0
6.461,48.533,2,22.0
6.462,48.204,1,22.0
6.463,46.992,2,22.0
6.464,43.208,2,22.0
6.465,43.16,2,22.0
6.465,43.207,2,22.0
6.465,43.535,10,22.0
6.465,46.337,2,22.0
6.467,49.177,2,22.0
6.468,48.199,1,22.0
6.468,48.562,2,22.0
6.469,43.318,2,22.0
6.47,48.19,2,25.0
6.471,43.315,1,50.0
6.473,46.248,2,7.0
6.474,43.448,10,60.0
6.475,48.198,2,22.0
6.477,43.515,8,60.0
6.479,48.175,4,50.0
6.479,48.176,4,50.0
6.48,47.047,2,18.0
6.48,48.09,2,25.0
6.48,48.14,2,25.0
6.482,43.611,2,22.0
6.482,44.551,2,22.0
6.485,44.547,4,50.0
6.486,46.054,2,22.0
6.486,47.927,9,100.0
6.486,48.655,2,22.0
6.489,48.599,2,22.0
6.49,44.844,2,22.0
6.49,47.93,1,7.0
6.49,48.584,6,50.0
6.49,48.592,2,22.0
6.492,46.067,2,22.0
6.493,44.562,2,22.0
6.493,47.684,2,22.0
6.494,45.175,2,22.0
6.496,48.592,2,22.0
6.497,43.571,2,22.0
6.497,44.567,2,22.0
6.498,44.825,2,22.0
6.498,45.172,4,50.0
6.498,47.685,2,22.0
6.498,48.588,2,22.0
6.499,44.563,2,22.0
6.5,44.564,2,22.0
6.5,47.93,1,20.0
6.5,48.567,2,22.0
6.5,48.592,2,22.0
6.501,48.499,2,22.0
6.501,48.604,2,22.0
6.503,48.593,2,22.0
6.504,45.38,2,22.0
6.504,46.092,2,22.0
6.506,48.585,2,22.0
6.507,43.711,2,22.0
6.507,48.821,2,22.0
6.508,43.967,2,22.0
6.508,46.089,2,22.0
6.51,48.495,2,22.0
6.511,44.976,2,22.0
